DOI,PaperProjectID_run1,Title_run1,Classification_run1,AdjudicationNote_run1,VetoApplied_run1,NoveltyScore_run1,Uniqueness_run1,Tension_run1,Synthesis_run1,Coherence_run1,Confidence_run1,ControversyIndex_run1,Spread_run1,RawConsensus_run1,PaperProjectID_run2,Title_run2,Classification_run2,AdjudicationNote_run2,VetoApplied_run2,NoveltyScore_run2,Uniqueness_run2,Tension_run2,Synthesis_run2,Coherence_run2,Confidence_run2,ControversyIndex_run2,Spread_run2,RawConsensus_run2,delta_NoveltyScore,delta_Uniqueness,delta_Tension,delta_Synthesis,delta_Coherence,delta_Confidence,delta_ControversyIndex,delta_Spread,class_match,veto_match
10.4103/ija.ija_382_25,29506,"Incidence, causes, and effects of intraoperative hypothermia during elective oesophagectomy at a tertiary care centre- An observational study",Incremental,Consensus,False,0.46340000000000003,0.504,0.30000000000000004,0.7098,0.9117000000000001,0.9353,0.7191000000000001,0.0719,0.46340000000000003,29506,"Incidence, causes, and effects of intraoperative hypothermia during elective oesophagectomy at a tertiary care centre- An observational study",Incremental,Consensus,False,0.47540000000000004,0.524,0.30000000000000004,0.7098,0.9117000000000001,0.9146000000000001,0.9485,0.09480000000000001,0.47540000000000004,0.01200000000000001,0.020000000000000018,0.0,0.0,0.0,0.02069999999999994,0.22939999999999994,0.022900000000000004,True,True
10.15376/biores.19.2.3362-3374,29507,Wood properties influencing surface cracking and moisture dynamics of untreated Norway spruce exposed outdoors,Incremental,Consensus,False,0.4717,0.518,0.30000000000000004,0.709,0.9129,0.9661000000000001,0.3766,0.037700000000000004,0.4717,29507,Wood properties influencing surface cracking and moisture dynamics of untreated Norway spruce exposed outdoors,Incremental,Consensus,False,0.4873,0.544,0.30000000000000004,0.709,0.9129,0.9792000000000001,0.2306,0.023100000000000002,0.4873,0.015600000000000003,0.026000000000000023,0.0,0.0,0.0,0.0131,0.146,0.014600000000000002,True,True
10.3847/1538-4357/ad284e,29508,Explosions in Roche-lobe Distorted Stars: Relativistic Bullets in Binaries,Moderately Novel,Consensus,False,0.602,0.682,0.4,0.7276,0.9471,0.965,0.3894,0.038900000000000004,0.602,29508,Explosions in Roche-lobe Distorted Stars: Relativistic Bullets in Binaries,Moderately Novel,Socratic Panel,False,0.629,0.727,0.4,0.7276,0.9471,0.9069,1.0,0.10350000000000001,0.629,0.027000000000000024,0.04499999999999993,0.0,0.0,0.0,0.05809999999999993,0.6106,0.0646,True,True
10.3389/fpls.2023.1286199,29509,Maize pollen carry bacteria that suppress a fungal pathogen that enters through the male gamete fertilization route,Moderately Novel,Consensus,False,0.6263000000000001,0.776,0.30000000000000004,0.7075,0.9374,0.9691000000000001,0.3436,0.0344,0.6263000000000001,29509,Maize pollen carry bacteria that suppress a fungal pathogen that enters through the male gamete fertilization route,Moderately Novel,Consensus,False,0.6239,0.772,0.30000000000000004,0.7075,0.9374,0.9555,0.49450000000000005,0.0494,0.6239,0.0024000000000000687,0.0040000000000000036,0.0,0.0,0.0,0.013600000000000056,0.15090000000000003,0.015,True,True
10.1371/journal.pone.0323269,29510,Modeling and analysis of 100 kW two-stage three-phase grid-connected PV generation system under absurd atmospheric and grid disturbances,Incremental,Consensus,False,0.5166000000000001,0.596,0.30000000000000004,0.6897,0.9152,0.9429000000000001,0.634,0.0634,0.5166000000000001,29510,Modeling and analysis of 100 kW two-stage three-phase grid-connected PV generation system under absurd atmospheric and grid disturbances,Incremental,Consensus,False,0.5118,0.588,0.30000000000000004,0.6897,0.9152,0.9265,0.8164,0.0816,0.5118,0.0048000000000000265,0.008000000000000007,0.0,0.0,0.0,0.01640000000000008,0.1824,0.018200000000000008,True,True
10.3390/biomedicines12061146,29511,Neurobiological Effects of Transcranial Direct Current Stimulation over the Inferior Frontal Gyrus: A Systematic Review on Cognitive Enhancement in Healthy and Neurological Adults,Incremental,VETO: Review Cap (Consensus),True,0.45,0.58,0.25,0.7281000000000001,0.9440000000000001,0.9667,0.3704,0.037,0.4958,29511,Neurobiological Effects of Transcranial Direct Current Stimulation over the Inferior Frontal Gyrus: A Systematic Review on Cognitive Enhancement in Healthy and Neurological Adults,Incremental,VETO: Review Cap (Consensus),True,0.45,0.58,0.25,0.7281000000000001,0.9440000000000001,0.9622,0.4197,0.042,0.4958,0.0,0.0,0.0,0.0,0.0,0.0044999999999999485,0.04930000000000001,0.0050000000000000044,True,True
10.1016/j.heliyon.2024.e38105,29512,Novel quinoline-4-carboxamide derivatives potentiates apoptosis by targeting PDK1 to overcome chemo-resistance in colorectal cancer: Theoretical and experimental results,Incremental,Consensus,False,0.5205000000000001,0.596,0.30000000000000004,0.7285,0.9349000000000001,0.9466,0.5935,0.059300000000000005,0.5205000000000001,29512,Novel quinoline-4-carboxamide derivatives potentiates apoptosis by targeting PDK1 to overcome chemo-resistance in colorectal cancer: Theoretical and experimental results,Incremental,Consensus,False,0.5181,0.592,0.30000000000000004,0.7285,0.9349000000000001,0.9486,0.5707,0.057100000000000005,0.5181,0.0024000000000000687,0.0040000000000000036,0.0,0.0,0.0,0.0020000000000000018,0.022800000000000042,0.0022000000000000006,True,True
10.1136/bmjopen-2024-087602,29513,What are the barriers and facilitators to help-seeking behaviour for symptoms in patients with ovarian cancer in China? A qualitative study,Incremental,Consensus,False,0.481,0.544,0.30000000000000004,0.6459,0.9271,0.9397000000000001,0.6701,0.067,0.481,29513,What are the barriers and facilitators to help-seeking behaviour for symptoms in patients with ovarian cancer in China? A qualitative study,Incremental,Consensus,False,0.49420000000000003,0.5660000000000001,0.30000000000000004,0.6459,0.9271,0.9907,0.10360000000000001,0.010400000000000001,0.49420000000000003,0.013200000000000045,0.02200000000000002,0.0,0.0,0.0,0.050999999999999934,0.5665,0.056600000000000004,True,True
10.1136/bmjopen-2023-079969,29514,"Bone age assessment based on three-dimensional ultrasound and artificial intelligence compared with paediatrician-read radiographic bone age: protocol for a prospective, diagnostic accuracy study",Incremental,VETO: Review Cap (Socratic Panel),True,0.45,0.711,0.30000000000000004,0.708,0.9439000000000001,0.8511000000000001,1.0,0.1655,0.5874,29514,"Bone age assessment based on three-dimensional ultrasound and artificial intelligence compared with paediatrician-read radiographic bone age: protocol for a prospective, diagnostic accuracy study",Incremental,VETO: Review Cap (Socratic Panel),True,0.45,0.715,0.30000000000000004,0.708,0.9439000000000001,0.8489,1.0,0.16790000000000002,0.5898,0.0,0.0040000000000000036,0.0,0.0,0.0,0.0022000000000000908,0.0,0.0024000000000000132,True,True
10.33474/ja.v5i2.20402,29515,CREATIVITY OF ISLAMIC RELIGIOUS EDUCATION TEACHERS IN FORMING STUDENTS' BEHAVIOR AT KUTTAB AL HUSNAYAIN SURAKARTA,Incremental,Consensus,False,0.4202,0.432,0.30000000000000004,0.7096,0.9145000000000001,0.9483,0.5740000000000001,0.0574,0.4202,29515,CREATIVITY OF ISLAMIC RELIGIOUS EDUCATION TEACHERS IN FORMING STUDENTS' BEHAVIOR AT KUTTAB AL HUSNAYAIN SURAKARTA,Incremental,Consensus,False,0.41540000000000005,0.424,0.30000000000000004,0.7096,0.9145000000000001,0.9648,0.3915,0.0391,0.41540000000000005,0.004799999999999971,0.008000000000000007,0.0,0.0,0.0,0.01649999999999996,0.18250000000000005,0.018299999999999997,True,True
10.2478/amb-2025-0007,29516,Investigating the Diagnostic and Risk Factors for Enterocolitis in Children with Hirschsprung’s Disease,Incremental,Consensus,False,0.4395,0.468,0.30000000000000004,0.6872,0.9453,0.969,0.34440000000000004,0.0344,0.4395,29516,Investigating the Diagnostic and Risk Factors for Enterocolitis in Children with Hirschsprung’s Disease,Incremental,Consensus,False,0.4395,0.468,0.30000000000000004,0.6872,0.9453,0.9479000000000001,0.5791000000000001,0.0579,0.4395,0.0,0.0,0.0,0.0,0.0,0.021099999999999897,0.23470000000000002,0.0235,True,True
10.4274/tjh.galenos.2024.2024.0045,29517,A New Scoring System for the Evaluation of Ibrutinib-Associated Arrhythmias in Chronic Lymphocytic Leukemia: The ACEF Score,Incremental,Consensus,False,0.4893,0.556,0.30000000000000004,0.6568,0.9112,0.9496,0.56,0.056,0.4893,29517,A New Scoring System for the Evaluation of Ibrutinib-Associated Arrhythmias in Chronic Lymphocytic Leukemia: The ACEF Score,Incremental,Consensus,False,0.5118,0.588,0.30000000000000004,0.6899000000000001,0.9112,0.936,0.7112,0.0711,0.5118,0.02250000000000002,0.03199999999999992,0.0,0.03310000000000002,0.0,0.013599999999999945,0.1512,0.015099999999999995,True,True
10.1002/cam4.7225,29518,The association of preoperative hematologic parameters with short‐term clinical outcomes in rectal cancer: A feature importance analysis,Incremental,Consensus,False,0.46140000000000003,0.504,0.30000000000000004,0.6897,0.918,0.9586,0.46040000000000003,0.046,0.46140000000000003,29518,The association of preoperative hematologic parameters with short‐term clinical outcomes in rectal cancer: A feature importance analysis,Incremental,Consensus,False,0.4662,0.512,0.30000000000000004,0.6897,0.918,0.9468000000000001,0.5908,0.0591,0.4662,0.004799999999999971,0.008000000000000007,0.0,0.0,0.0,0.011799999999999922,0.13039999999999996,0.0131,True,True
10.1016/j.jenvman.2025.126255,29519,Multivariate statistic validation of pH and ORP data as control inputs for biological nitrogen removal at full scale,Incremental,Consensus,False,0.5328,0.62,0.30000000000000004,0.7083,0.9365,0.9375,0.6942,0.0694,0.5328,29519,Multivariate statistic validation of pH and ORP data as control inputs for biological nitrogen removal at full scale,Incremental,Consensus,False,0.5328,0.62,0.30000000000000004,0.7083,0.9365,0.9791000000000001,0.2323,0.023200000000000002,0.5328,0.0,0.0,0.0,0.0,0.0,0.04160000000000008,0.46190000000000003,0.046200000000000005,True,True
10.1016/j.heliyon.2024.e30659,29520,Review of the application of neural network approaches in pedestrian dynamics studies,Incremental,VETO: Review Cap (Consensus),True,0.45,0.508,0.25,0.7265,0.9402,0.9404,0.6624,0.06620000000000001,0.4524,29520,Review of the application of neural network approaches in pedestrian dynamics studies,Incremental,VETO: Review Cap (Consensus),True,0.45,0.52,0.25,0.7265,0.9402,0.9484,0.5733,0.057300000000000004,0.4596,0.0,0.01200000000000001,0.0,0.0,0.0,0.008000000000000007,0.08909999999999996,0.008900000000000005,True,True
10.36253/caryologia-2036,29521,Phenthoate toxicity evaluation in root meristem of Pisum sativum L.,Incremental,Consensus,False,0.46990000000000004,0.512,0.30000000000000004,0.7275,0.9500000000000001,0.9572,0.4753,0.0475,0.46990000000000004,29521,Phenthoate toxicity evaluation in root meristem of Pisum sativum L.,Incremental,Consensus,False,0.4771,0.524,0.30000000000000004,0.7275,0.9500000000000001,0.9553,0.4965,0.0497,0.4771,0.007199999999999984,0.01200000000000001,0.0,0.0,0.0,0.0019000000000000128,0.021199999999999997,0.0022000000000000006,True,True
10.1111/pce.70199,29522,The Arabidopsis deNADding Enzyme DXO1 Modulates the Plant Immunity Response,Moderately Novel,Consensus,False,0.6244000000000001,0.776,0.30000000000000004,0.6881,0.9475,0.9421,0.6434000000000001,0.06430000000000001,0.6244000000000001,29522,The Arabidopsis deNADding Enzyme DXO1 Modulates the Plant Immunity Response,Moderately Novel,Consensus,False,0.6112000000000001,0.754,0.30000000000000004,0.6881,0.9475,0.9315,0.7611,0.0761,0.6112000000000001,0.01319999999999999,0.02200000000000002,0.0,0.0,0.0,0.010600000000000054,0.11769999999999992,0.011799999999999991,True,True
10.3390/ijerph22101567,29523,Assessing Compliance with Evolving Exposure Standards: Respirable Crystalline Silica (RCS) Exposure in Western Australian Mining,Incremental,Consensus,False,0.4877,0.548,0.30000000000000004,0.6889000000000001,0.9108,0.9595,0.4496,0.045,0.4877,29523,Assessing Compliance with Evolving Exposure Standards: Respirable Crystalline Silica (RCS) Exposure in Western Australian Mining,Incremental,Consensus,False,0.49970000000000003,0.5680000000000001,0.30000000000000004,0.6889000000000001,0.9108,0.9698,0.33530000000000004,0.0335,0.49970000000000003,0.01200000000000001,0.020000000000000018,0.0,0.0,0.0,0.010299999999999976,0.11429999999999996,0.011499999999999996,True,True
10.32614/rj-2023-084,29524,singR: An R Package for Simultaneous Non-Gaussian Component Analysis for Data Integration,Incremental,Consensus,False,0.5282,0.612,0.30000000000000004,0.7095,0.9195000000000001,0.9418000000000001,0.6468,0.06470000000000001,0.5282,29524,singR: An R Package for Simultaneous Non-Gaussian Component Analysis for Data Integration,Incremental,Consensus,False,0.5234,0.604,0.30000000000000004,0.7095,0.9195000000000001,0.9366000000000001,0.7045,0.0704,0.5234,0.0048000000000000265,0.008000000000000007,0.0,0.0,0.0,0.005199999999999982,0.057699999999999974,0.005699999999999997,True,True
10.26599/frict.2025.9441032,29525,Recognizing and controlling water friction in nanoconfinement from the first water layer,Moderately Novel,Socratic Panel,False,0.6045,0.739,0.30000000000000004,0.7108,0.9500000000000001,0.8874000000000001,1.0,0.12510000000000002,0.6045,29525,Recognizing and controlling water friction in nanoconfinement from the first water layer,Moderately Novel,Consensus,False,0.5943,0.722,0.30000000000000004,0.7108,0.9500000000000001,0.9181,0.9102,0.091,0.5943,0.010199999999999987,0.017000000000000015,0.0,0.0,0.0,0.03069999999999995,0.08979999999999999,0.03410000000000002,True,True
10.1016/j.cmpbup.2025.100180,29526,Multiscale guided attention network for optic disc segmentation of retinal images,Moderately Novel,Consensus,False,0.5575,0.61,0.4,0.7147,0.9500000000000001,0.9369000000000001,0.7014,0.07010000000000001,0.5575,29526,Multiscale guided attention network for optic disc segmentation of retinal images,Moderately Novel,Consensus,False,0.5587,0.612,0.4,0.7147,0.9500000000000001,0.9656,0.3821,0.038200000000000005,0.5587,0.0011999999999999789,0.0020000000000000018,0.0,0.0,0.0,0.028699999999999948,0.31930000000000003,0.031900000000000005,True,True
10.1038/s41598-025-01950-y,29527,"Changes and risk factors of adult prediabetes, diabetes prevalence and diabetes control among adult residents in Xinjiang from 2010 to 2018",Incremental,Consensus,False,0.4708,0.514,0.30000000000000004,0.7241000000000001,0.9448000000000001,0.9442,0.6199,0.062,0.4708,29527,"Changes and risk factors of adult prediabetes, diabetes prevalence and diabetes control among adult residents in Xinjiang from 2010 to 2018",Incremental,Consensus,False,0.4696,0.512,0.30000000000000004,0.7241000000000001,0.9448000000000001,0.9605,0.4394,0.0439,0.4696,0.0011999999999999789,0.0020000000000000018,0.0,0.0,0.0,0.01629999999999998,0.1805,0.018099999999999998,True,True
10.2147/ceor.s533069,29528,Determinants of Economic Costs Following Road Traffic Injuries in Canada: A Quantile Regression Forests Machine Learning Approach,Incremental,Consensus,False,0.4534,0.494,0.30000000000000004,0.6705,0.9022,0.9572,0.4752,0.0475,0.4534,29528,Determinants of Economic Costs Following Road Traffic Injuries in Canada: A Quantile Regression Forests Machine Learning Approach,Incremental,Consensus,False,0.445,0.48,0.30000000000000004,0.6705,0.9022,0.9617,0.4259,0.0426,0.445,0.008400000000000019,0.014000000000000012,0.0,0.0,0.0,0.0044999999999999485,0.04930000000000001,0.004900000000000002,True,True
10.3389/fmicb.2024.1483527,29529,IRF7-deficient MDBK cell based on CRISPR/Cas9 technology for enhancing IBRV replication,Moderately Novel,Socratic Panel,False,0.5845,0.706,0.30000000000000004,0.7089000000000001,0.9301,0.8809,1.0,0.1323,0.5845,29529,IRF7-deficient MDBK cell based on CRISPR/Cas9 technology for enhancing IBRV replication,Incremental,Consensus,False,0.5329,0.62,0.30000000000000004,0.7089000000000001,0.9301,0.9543,0.5075000000000001,0.050800000000000005,0.5329,0.05159999999999998,0.08599999999999997,0.0,0.0,0.0,0.07340000000000002,0.49249999999999994,0.08149999999999999,False,True
10.3354/esr01427,29530,Endurance or extinction: long-term declines in albatrosses at South Georgia highlight threats from South Atlantic fisheries and climate change,Incremental,Consensus,False,0.4912,0.554,0.30000000000000004,0.6882,0.9356000000000001,0.978,0.2449,0.0245,0.4912,29530,Endurance or extinction: long-term declines in albatrosses at South Georgia highlight threats from South Atlantic fisheries and climate change,Incremental,Consensus,False,0.4924,0.556,0.30000000000000004,0.6882,0.9356000000000001,0.9424,0.6399,0.064,0.4924,0.0011999999999999789,0.0020000000000000018,0.0,0.0,0.0,0.035599999999999965,0.395,0.0395,True,True
10.5812/ijcm-151451,29531,Explaining the Internal Foundations of Hope Formation in the Wives of Men with Cancer in Iran: A Qualitative Study,Incremental,Consensus,False,0.4783,0.526,0.30000000000000004,0.727,0.9103,0.9562,0.48650000000000004,0.0487,0.4783,29531,Explaining the Internal Foundations of Hope Formation in the Wives of Men with Cancer in Iran: A Qualitative Study,Incremental,Consensus,False,0.4903,0.546,0.30000000000000004,0.727,0.9103,0.9502,0.5538000000000001,0.055400000000000005,0.4903,0.01200000000000001,0.020000000000000018,0.0,0.0,0.0,0.006000000000000005,0.06730000000000003,0.0067000000000000046,True,True
10.3390/cancers17152520,29532,Integrating Circulating Tumor DNA into Clinical Management of Colorectal Cancer: Practical Implications and Therapeutic Challenges,Incremental,VETO: Review Cap (Consensus),True,0.45,0.588,0.25,0.7481,0.8857,0.9564,0.48410000000000003,0.048400000000000006,0.5026,29532,Integrating Circulating Tumor DNA into Clinical Management of Colorectal Cancer: Practical Implications and Therapeutic Challenges,Incremental,VETO: Review Cap (Consensus),True,0.45,0.58,0.25,0.7481,0.8857,0.9141,0.9549000000000001,0.0955,0.4978,0.0,0.008000000000000007,0.0,0.0,0.0,0.042300000000000004,0.47080000000000005,0.047099999999999996,True,True
10.3390/bioengineering12070715,29533,Unlocking Superior MFH Performance Below Hergt’s Biological Safety Limit: SPION-Based Magnetic Nanoplatforms Deliver High Heating Efficiency at Low AMF,Incremental,Consensus,False,0.5213,0.604,0.30000000000000004,0.6894,0.9371,0.9578000000000001,0.46900000000000003,0.046900000000000004,0.5213,29533,Unlocking Superior MFH Performance Below Hergt’s Biological Safety Limit: SPION-Based Magnetic Nanoplatforms Deliver High Heating Efficiency at Low AMF,Incremental,Consensus,False,0.5189,0.6000000000000001,0.30000000000000004,0.6894,0.9371,0.9575,0.4717,0.0472,0.5189,0.0023999999999999577,0.0039999999999998925,0.0,0.0,0.0,0.000300000000000078,0.00269999999999998,0.0002999999999999947,True,True
10.1002/nop2.70209,29534,Self‐Efficacy Mediates the Relationship Between Organisational Support and Health Education Competency: A Cross‐Sectional Study Among 9182 Nurses,Incremental,Consensus,False,0.46380000000000005,0.512,0.30000000000000004,0.666,0.9205000000000001,0.9448000000000001,0.6131,0.0613,0.46380000000000005,29534,Self‐Efficacy Mediates the Relationship Between Organisational Support and Health Education Competency: A Cross‐Sectional Study Among 9182 Nurses,Incremental,Consensus,False,0.4758,0.532,0.30000000000000004,0.666,0.9205000000000001,0.9412,0.6533,0.0653,0.4758,0.011999999999999955,0.020000000000000018,0.0,0.0,0.0,0.0036000000000000476,0.040200000000000014,0.003999999999999997,True,True
10.3389/fchem.2025.1606995,29535,Engineering the mechanical characteristics of regenerated silk fibroin materials: the impact of chemical and physical modification strategies,Incremental,Socratic Panel,False,0.517,0.59,0.30000000000000004,0.7297,0.9073,0.882,1.0,0.1311,0.517,29535,Engineering the mechanical characteristics of regenerated silk fibroin materials: the impact of chemical and physical modification strategies,Incremental,Consensus,False,0.5254,0.604,0.30000000000000004,0.7297,0.9073,0.9717,0.3139,0.031400000000000004,0.5254,0.008399999999999963,0.014000000000000012,0.0,0.0,0.0,0.0897,0.6860999999999999,0.09969999999999998,True,True
10.1016/j.gaitpost.2025.03.001,29536,A scoping review on the current state of sex- and gender-based analysis (SGBA) in standing balance research,Incremental,VETO: Review Cap (Consensus),True,0.45,0.596,0.25,0.6673,0.9246000000000001,0.928,0.7999,0.08,0.4993,29536,A scoping review on the current state of sex- and gender-based analysis (SGBA) in standing balance research,Incremental,VETO: Review Cap (Consensus),True,0.45,0.604,0.25,0.6673,0.9246000000000001,0.9121,0.9763000000000001,0.0976,0.5041,0.0,0.008000000000000007,0.0,0.0,0.0,0.015900000000000025,0.1764,0.017600000000000005,True,True
10.1016/j.conbuildmat.2024.138860,29537,High-temperature performance of clay-enhanced alkali-activated binders: A sustainable alternative to Portland cement,Incremental,Socratic Panel,False,0.5373,0.631,0.30000000000000004,0.6871,0.9371,0.8904000000000001,1.0,0.1217,0.5373,29537,High-temperature performance of clay-enhanced alkali-activated binders: A sustainable alternative to Portland cement,Moderately Novel,Consensus,False,0.5523,0.656,0.30000000000000004,0.6871,0.9371,0.9145000000000001,0.9505,0.0951,0.5523,0.015000000000000013,0.025000000000000022,0.0,0.0,0.0,0.02410000000000001,0.04949999999999999,0.0266,False,True
10.58496/bjiot/2024/002,29538,"A Brief Review of Big Data in Healthcare: Challenges and Issues, Recent Developments, and Future Directions",Incremental,Consensus,False,0.4194,0.456,0.25,0.7082,0.905,0.9322,0.7529,0.0753,0.4194,29538,"A Brief Review of Big Data in Healthcare: Challenges and Issues, Recent Developments, and Future Directions",Incremental,Consensus,False,0.4254,0.466,0.25,0.7082,0.905,0.9565,0.4829,0.0483,0.4254,0.006000000000000005,0.010000000000000009,0.0,0.0,0.0,0.02429999999999999,0.27,0.027000000000000003,True,True
10.35774/econa2023.04.245,29539,Low-carbon development as a strategic approach to positioning an enterprise in the market,Incremental,Consensus,False,0.49620000000000003,0.556,0.30000000000000004,0.7264,0.9496,0.9645,0.39480000000000004,0.0395,0.49620000000000003,29539,Low-carbon development as a strategic approach to positioning an enterprise in the market,Incremental,Consensus,False,0.5106,0.58,0.30000000000000004,0.7264,0.9496,0.9471,0.5881000000000001,0.058800000000000005,0.5106,0.014400000000000024,0.02399999999999991,0.0,0.0,0.0,0.01739999999999997,0.19330000000000003,0.019300000000000005,True,True
10.1016/j.csite.2024.104516,29540,Predicting hourly heating load in residential buildings using a hybrid SSA–CNN–SVM approach,Incremental,Consensus,False,0.5209,0.604,0.30000000000000004,0.6855,0.9302,0.9389000000000001,0.6784,0.0678,0.5209,29540,Predicting hourly heating load in residential buildings using a hybrid SSA–CNN–SVM approach,Incremental,Consensus,False,0.5113,0.588,0.30000000000000004,0.6855,0.9302,0.9685,0.3496,0.035,0.5113,0.009600000000000053,0.016000000000000014,0.0,0.0,0.0,0.02959999999999996,0.3288,0.032799999999999996,True,True
10.3390/rs15235563,29541,Analysis of Spatiotemporal Variations and Influencing Factors of Sea Ice Extent in the Arctic and Antarctic,Incremental,Consensus,False,0.5308,0.62,0.30000000000000004,0.6875,0.9474,0.9762000000000001,0.2644,0.0264,0.5308,29541,Analysis of Spatiotemporal Variations and Influencing Factors of Sea Ice Extent in the Arctic and Antarctic,Incremental,Consensus,False,0.5308,0.62,0.30000000000000004,0.6875,0.9474,0.9552,0.49770000000000003,0.049800000000000004,0.5308,0.0,0.0,0.0,0.0,0.0,0.02100000000000002,0.2333,0.023400000000000004,True,True
10.1080/03468755.2023.2283021,29542,Antisemitism without Jews: the Impact of Redemptive Antisemitism in Norway before the Nazi Occupation,Moderately Novel,Consensus,False,0.5618000000000001,0.618,0.4,0.7099000000000001,0.9207000000000001,0.98,0.2217,0.0222,0.5618000000000001,29542,Antisemitism without Jews: the Impact of Redemptive Antisemitism in Norway before the Nazi Occupation,Moderately Novel,Consensus,False,0.5606,0.616,0.4,0.7099000000000001,0.9207000000000001,0.9774,0.2509,0.0251,0.5606,0.0012000000000000899,0.0020000000000000018,0.0,0.0,0.0,0.0025999999999999357,0.029200000000000004,0.0029,True,True
10.3390/c9040110,29543,Nanomechanical Behavior of Pentagraphyne-Based Single-Layer and Nanotubes through Reactive Classical Molecular Dynamics,Incremental,Consensus,False,0.5443,0.642,0.30000000000000004,0.6909000000000001,0.9122,0.9551000000000001,0.49860000000000004,0.0499,0.5443,29543,Nanomechanical Behavior of Pentagraphyne-Based Single-Layer and Nanotubes through Reactive Classical Molecular Dynamics,Incremental,Consensus,False,0.5491,0.65,0.30000000000000004,0.6909000000000001,0.9122,0.9651000000000001,0.38780000000000003,0.0388,0.5491,0.0048000000000000265,0.008000000000000007,0.0,0.0,0.0,0.010000000000000009,0.11080000000000001,0.011099999999999999,True,True
10.3390/s24237594,29544,Impact of Camera Settings on 3D Reconstruction Quality: Insights from NeRF and Gaussian Splatting,Incremental,Consensus,False,0.5157,0.588,0.30000000000000004,0.7291000000000001,0.9288000000000001,0.9383,0.6852,0.0685,0.5157,29544,Impact of Camera Settings on 3D Reconstruction Quality: Insights from NeRF and Gaussian Splatting,Incremental,Consensus,False,0.5241,0.602,0.30000000000000004,0.7291000000000001,0.9288000000000001,0.9652000000000001,0.3866,0.038700000000000005,0.5241,0.008399999999999963,0.014000000000000012,0.0,0.0,0.0,0.026900000000000035,0.29860000000000003,0.0298,True,True
10.5334/uproc.62,29545,A Translational Approach to Digital Learning Innovation: Enabling Digital Innovation at Durham University,Incremental,Consensus,False,0.5248,0.61,0.30000000000000004,0.6883,0.9493,0.9752000000000001,0.2755,0.0275,0.5248,29545,A Translational Approach to Digital Learning Innovation: Enabling Digital Innovation at Durham University,Incremental,Consensus,False,0.5248,0.61,0.30000000000000004,0.6883,0.9493,0.9694,0.3398,0.034,0.5248,0.0,0.0,0.0,0.0,0.0,0.005800000000000027,0.06429999999999997,0.006500000000000002,True,True
10.55927/fjst.v2i10.6363,29546,Development of Local Culture Based Learning Tools in Sangkakala PAUD Parmaksian District,Incremental,Consensus,False,0.4801,0.526,0.30000000000000004,0.7446,0.9500000000000001,0.9420000000000001,0.6439,0.0644,0.4801,29546,Development of Local Culture Based Learning Tools in Sangkakala PAUD Parmaksian District,Incremental,Consensus,False,0.4969,0.554,0.30000000000000004,0.7446,0.9500000000000001,0.9673,0.3629,0.0363,0.4969,0.01679999999999998,0.028000000000000025,0.0,0.0,0.0,0.02529999999999999,0.281,0.0281,True,True
10.2478/amns-2024-3230,29547,Intelligent Optimization Method and Network Security Analysis for Power System Active Control,Incremental,Consensus,False,0.5329,0.62,0.30000000000000004,0.7094,0.9047000000000001,0.9582,0.4642,0.046400000000000004,0.5329,29547,Intelligent Optimization Method and Network Security Analysis for Power System Active Control,Incremental,Consensus,False,0.5185000000000001,0.596,0.30000000000000004,0.7094,0.9047000000000001,0.9404,0.6624,0.06620000000000001,0.5185000000000001,0.014399999999999968,0.02400000000000002,0.0,0.0,0.0,0.017800000000000038,0.1982,0.019800000000000005,True,True
10.61100/adman.v1i3.90,29548,Optimizing Business Management Strategies in the Social Media Era: Facing New Year Challenges with Digital-Based Excellence,Incremental,VETO: Review Cap (Consensus),True,0.45,0.496,0.30000000000000004,0.7467,0.9352,0.9522,0.5316000000000001,0.053200000000000004,0.46230000000000004,29548,Optimizing Business Management Strategies in the Social Media Era: Facing New Year Challenges with Digital-Based Excellence,Incremental,VETO: Review Cap (Consensus),True,0.45,0.48,0.30000000000000004,0.7467,0.9352,0.9405,0.661,0.0661,0.45270000000000005,0.0,0.016000000000000014,0.0,0.0,0.0,0.011700000000000044,0.12939999999999996,0.012900000000000002,True,True
10.3390/pathogens13080693,29549,Glomerular Injury Is Associated with Severe Courses of Orthohantavirus Infection,Incremental,Consensus,False,0.5302,0.616,0.30000000000000004,0.7064,0.9475,0.9228000000000001,0.8582000000000001,0.0858,0.5302,29549,Glomerular Injury Is Associated with Severe Courses of Orthohantavirus Infection,Incremental,Consensus,False,0.5278,0.612,0.30000000000000004,0.7064,0.9475,0.9430000000000001,0.6328,0.06330000000000001,0.5278,0.0023999999999999577,0.0040000000000000036,0.0,0.0,0.0,0.020199999999999996,0.22540000000000004,0.022499999999999992,True,True
